"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
28;"admin.";"married";"secondary";"no";576;"yes";"yes";"cellular";18;"may";20;6;-1;0;"unknown";"0"
36;"technician";"divorced";"secondary";"no";515;"yes";"yes";"cellular";8;"may";104;4;252;3;"failure";"0"
32;"services";"single";"secondary";"no";406;"yes";"no";"unknown";6;"may";227;1;-1;0;"unknown";"0"
40;"blue-collar";"single";"secondary";"no";322;"yes";"no";"cellular";7;"may";201;1;-1;0;"unknown";"0"
48;"technician";"married";"secondary";"no";2688;"no";"yes";"cellular";26;"aug";610;2;-1;0;"unknown";"0"
52;"management";"married";"tertiary";"no";193;"no";"no";"cellular";30;"apr";381;1;269;1;"failure";"1"
39;"technician";"divorced";"secondary";"no";394;"yes";"no";"unknown";29;"may";184;1;-1;0;"unknown";"0"
32;"services";"single";"secondary";"no";101;"yes";"no";"cellular";11;"may";369;1;-1;0;"unknown";"0"
42;"self-employed";"married";"tertiary";"no";6383;"no";"no";"cellular";27;"aug";111;5;-1;0;"unknown";"0"
27;"services";"single";"secondary";"no";1636;"yes";"no";"unknown";28;"may";282;2;-1;0;"unknown";"0"
60;"management";"divorced";"secondary";"no";0;"no";"no";"cellular";5;"aug";603;3;-1;0;"unknown";"1"
24;"unemployed";"married";"secondary";"no";6;"no";"no";"unknown";17;"jun";21;1;-1;0;"unknown";"0"
57;"services";"married";"secondary";"no";668;"yes";"yes";"telephone";18;"may";12;5;-1;0;"unknown";"0"
39;"self-employed";"married";"tertiary";"no";1492;"yes";"no";"cellular";25;"jul";1106;1;-1;0;"unknown";"0"
30;"services";"single";"secondary";"no";438;"yes";"no";"cellular";18;"may";98;1;178;1;"failure";"0"
50;"technician";"married";"tertiary";"no";2313;"no";"no";"cellular";5;"aug";553;1;-1;0;"unknown";"1"
49;"management";"married";"tertiary";"no";1;"no";"no";"telephone";4;"may";1076;3;175;1;"success";"1"
54;"blue-collar";"married";"secondary";"no";1223;"yes";"no";"cellular";7;"may";369;1;-1;0;"unknown";"0"
49;"entrepreneur";"married";"tertiary";"no";388;"yes";"no";"unknown";16;"jun";142;2;-1;0;"unknown";"0"
42;"services";"married";"secondary";"no";120;"yes";"no";"cellular";17;"apr";179;1;-1;0;"unknown";"0"
42;"services";"married";"primary";"no";473;"yes";"no";"cellular";30;"jan";54;1;-1;0;"unknown";"0"
35;"blue-collar";"married";"secondary";"no";26;"yes";"no";"unknown";2;"jun";277;2;-1;0;"unknown";"0"
49;"admin.";"married";"tertiary";"no";-962;"yes";"no";"cellular";19;"aug";295;2;-1;0;"unknown";"0"
42;"blue-collar";"single";"secondary";"no";382;"yes";"no";"cellular";13;"may";294;1;-1;0;"unknown";"0"
29;"student";"single";"unknown";"no";2929;"no";"no";"cellular";5;"may";232;1;89;4;"other";"1"
42;"management";"divorced";"secondary";"no";764;"no";"yes";"cellular";21;"nov";127;3;-1;0;"unknown";"0"
35;"self-employed";"single";"tertiary";"no";0;"yes";"yes";"cellular";18;"may";185;1;-1;0;"unknown";"0"
52;"services";"married";"secondary";"no";2257;"yes";"no";"unknown";14;"may";203;1;-1;0;"unknown";"0"
48;"retired";"married";"primary";"yes";-285;"no";"yes";"cellular";19;"nov";157;1;-1;0;"unknown";"0"
42;"services";"married";"secondary";"no";199;"no";"no";"cellular";30;"jan";217;2;-1;0;"unknown";"0"
51;"unknown";"single";"unknown";"no";0;"no";"no";"unknown";5;"jun";409;1;-1;0;"unknown";"0"
48;"blue-collar";"single";"secondary";"no";574;"no";"no";"cellular";12;"may";328;2;-1;0;"unknown";"0"
31;"technician";"single";"secondary";"no";538;"yes";"no";"cellular";17;"apr";660;3;-1;0;"unknown";"0"
33;"blue-collar";"divorced";"secondary";"no";176;"yes";"no";"unknown";12;"may";157;5;-1;0;"unknown";"0"
62;"entrepreneur";"married";"secondary";"no";3904;"no";"no";"telephone";29;"jan";403;2;-1;0;"unknown";"1"
29;"blue-collar";"married";"secondary";"no";1;"yes";"no";"unknown";6;"may";215;1;-1;0;"unknown";"0"
28;"blue-collar";"single";"primary";"no";431;"yes";"no";"cellular";13;"may";68;2;363;2;"failure";"0"
37;"management";"married";"tertiary";"no";789;"yes";"yes";"cellular";11;"aug";93;1;190;2;"other";"0"
34;"technician";"married";"secondary";"no";1;"no";"yes";"unknown";25;"jun";53;1;-1;0;"unknown";"0"
42;"retired";"married";"primary";"no";127;"no";"yes";"cellular";17;"jul";199;2;-1;0;"unknown";"0"
32;"technician";"single";"tertiary";"no";502;"yes";"no";"telephone";20;"nov";442;4;-1;0;"unknown";"0"
42;"technician";"married";"tertiary";"no";849;"no";"no";"cellular";13;"aug";403;2;-1;0;"unknown";"0"
30;"blue-collar";"married";"secondary";"no";1780;"yes";"no";"unknown";28;"may";116;12;-1;0;"unknown";"0"
31;"blue-collar";"married";"secondary";"no";822;"yes";"no";"unknown";13;"may";185;6;-1;0;"unknown";"0"
45;"blue-collar";"married";"secondary";"no";146;"yes";"yes";"unknown";5;"jun";22;15;-1;0;"unknown";"0"
54;"management";"married";"tertiary";"no";11;"no";"no";"unknown";14;"may";452;2;-1;0;"unknown";"0"
38;"admin.";"married";"secondary";"no";3632;"yes";"yes";"cellular";13;"may";323;1;-1;0;"unknown";"0"
36;"services";"married";"secondary";"no";0;"no";"no";"unknown";29;"may";752;2;-1;0;"unknown";"0"
28;"admin.";"single";"secondary";"no";230;"no";"no";"cellular";25;"jul";118;3;-1;0;"unknown";"0"
49;"technician";"married";"unknown";"no";15;"no";"no";"unknown";6;"may";92;2;-1;0;"unknown";"0"
34;"services";"single";"secondary";"no";3080;"no";"no";"cellular";29;"jan";27;1;-1;0;"unknown";"0"
52;"entrepreneur";"divorced";"secondary";"no";302;"no";"no";"unknown";19;"jun";169;2;-1;0;"unknown";"0"
39;"blue-collar";"married";"unknown";"no";0;"yes";"no";"unknown";26;"may";470;1;-1;0;"unknown";"0"
39;"management";"married";"primary";"no";197;"yes";"no";"cellular";15;"may";193;1;-1;0;"unknown";"0"
71;"retired";"single";"tertiary";"no";1285;"no";"no";"telephone";27;"jul";195;2;-1;0;"unknown";"0"
48;"blue-collar";"married";"secondary";"no";1143;"yes";"no";"cellular";17;"apr";264;1;317;1;"failure";"0"
27;"management";"single";"tertiary";"no";406;"no";"no";"cellular";9;"feb";269;9;-1;0;"unknown";"0"
66;"self-employed";"married";"tertiary";"no";147;"no";"no";"telephone";12;"jan";411;1;-1;0;"unknown";"1"
36;"management";"divorced";"tertiary";"no";59;"no";"no";"cellular";13;"aug";526;2;-1;0;"unknown";"1"
49;"self-employed";"married";"tertiary";"no";99;"yes";"yes";"cellular";31;"aug";83;1;-1;0;"unknown";"0"
51;"blue-collar";"married";"secondary";"no";814;"yes";"no";"cellular";14;"may";17;8;-1;0;"unknown";"0"
46;"self-employed";"married";"tertiary";"no";-80;"yes";"no";"unknown";12;"may";112;2;-1;0;"unknown";"0"
54;"blue-collar";"married";"secondary";"no";175;"yes";"no";"cellular";3;"feb";94;4;271;4;"failure";"0"
57;"entrepreneur";"divorced";"tertiary";"no";873;"no";"no";"unknown";17;"jun";441;3;-1;0;"unknown";"0"
56;"self-employed";"married";"tertiary";"no";350;"no";"no";"cellular";3;"feb";83;3;-1;0;"unknown";"0"
39;"blue-collar";"married";"primary";"no";2805;"yes";"no";"unknown";26;"may";102;23;-1;0;"unknown";"0"
61;"housemaid";"married";"primary";"no";368;"no";"no";"cellular";8;"aug";62;3;-1;0;"unknown";"0"
50;"blue-collar";"married";"secondary";"no";1329;"yes";"yes";"telephone";4;"jul";141;2;-1;0;"unknown";"0"
53;"blue-collar";"divorced";"primary";"no";235;"no";"no";"cellular";30;"jul";241;2;-1;0;"unknown";"0"
30;"blue-collar";"married";"secondary";"no";-166;"yes";"yes";"unknown";13;"may";255;5;-1;0;"unknown";"0"
49;"housemaid";"married";"primary";"no";360;"no";"no";"unknown";30;"jun";6;1;-1;0;"unknown";"0"
44;"services";"married";"secondary";"no";29312;"no";"no";"unknown";13;"may";226;1;-1;0;"unknown";"0"
24;"blue-collar";"single";"secondary";"no";1857;"yes";"no";"cellular";8;"oct";147;1;92;5;"other";"1"
30;"admin.";"single";"secondary";"no";110;"no";"no";"cellular";28;"jul";132;4;-1;0;"unknown";"0"
34;"blue-collar";"married";"secondary";"no";187;"yes";"no";"unknown";12;"may";379;2;-1;0;"unknown";"0"
33;"services";"married";"secondary";"no";28;"no";"no";"cellular";29;"aug";73;2;-1;0;"unknown";"0"
27;"blue-collar";"single";"secondary";"no";100;"yes";"no";"cellular";11;"may";177;4;367;1;"failure";"0"
42;"blue-collar";"divorced";"primary";"no";28;"yes";"no";"cellular";8;"may";213;5;-1;0;"unknown";"0"
45;"unemployed";"single";"secondary";"no";382;"yes";"yes";"cellular";18;"may";182;1;-1;0;"unknown";"0"
34;"admin.";"married";"secondary";"no";1183;"yes";"no";"cellular";20;"apr";575;2;-1;0;"unknown";"0"
36;"entrepreneur";"married";"secondary";"no";229;"yes";"no";"cellular";28;"jul";258;2;-1;0;"unknown";"0"
51;"management";"married";"tertiary";"no";346;"no";"no";"cellular";11;"aug";237;1;180;6;"success";"1"
27;"management";"single";"tertiary";"no";102;"no";"no";"unknown";26;"jul";9;1;-1;0;"unknown";"0"
45;"management";"married";"secondary";"no";5888;"yes";"no";"unknown";26;"may";45;5;-1;0;"unknown";"0"
34;"blue-collar";"married";"secondary";"no";3990;"yes";"no";"cellular";24;"jul";633;7;-1;0;"unknown";"0"
38;"management";"married";"tertiary";"no";7124;"no";"no";"unknown";16;"jun";301;6;-1;0;"unknown";"0"
53;"technician";"divorced";"secondary";"no";447;"yes";"yes";"cellular";11;"jul";108;1;-1;0;"unknown";"0"
59;"retired";"divorced";"secondary";"no";914;"no";"no";"cellular";28;"jan";192;1;-1;0;"unknown";"0"
36;"blue-collar";"married";"secondary";"no";801;"yes";"yes";"cellular";18;"nov";250;2;-1;0;"unknown";"0"
33;"admin.";"single";"secondary";"no";572;"yes";"no";"cellular";14;"apr";344;1;74;2;"failure";"1"
33;"admin.";"single";"secondary";"no";-371;"yes";"yes";"cellular";18;"may";221;2;350;4;"other";"0"
37;"admin.";"divorced";"secondary";"no";-165;"yes";"no";"unknown";3;"jun";48;2;-1;0;"unknown";"0"
34;"technician";"single";"secondary";"no";649;"no";"no";"cellular";7;"aug";124;3;-1;0;"unknown";"0"
35;"blue-collar";"single";"secondary";"no";0;"yes";"no";"cellular";8;"may";237;1;368;1;"other";"0"
27;"services";"married";"secondary";"no";199;"no";"no";"cellular";4;"feb";108;2;195;6;"failure";"0"
57;"unemployed";"married";"secondary";"no";7357;"no";"no";"cellular";5;"feb";604;1;-1;0;"unknown";"0"
33;"technician";"married";"tertiary";"no";48;"no";"no";"cellular";27;"aug";34;14;-1;0;"unknown";"0"
53;"retired";"married";"tertiary";"no";2269;"no";"no";"cellular";17;"nov";1091;2;150;1;"success";"1"
36;"blue-collar";"single";"secondary";"no";103;"yes";"no";"cellular";15;"may";200;5;-1;0;"unknown";"0"
52;"management";"married";"tertiary";"no";1065;"yes";"yes";"unknown";30;"may";159;1;-1;0;"unknown";"0"
31;"blue-collar";"married";"primary";"no";99;"yes";"no";"cellular";17;"apr";193;2;322;1;"other";"0"
30;"management";"single";"tertiary";"no";61;"yes";"no";"telephone";5;"may";36;7;165;5;"other";"0"
60;"management";"married";"tertiary";"no";79;"no";"no";"unknown";11;"jun";48;3;-1;0;"unknown";"0"
40;"services";"married";"secondary";"no";1116;"yes";"no";"cellular";12;"may";350;5;286;2;"failure";"0"
53;"technician";"married";"secondary";"no";0;"no";"no";"cellular";22;"aug";77;9;-1;0;"unknown";"0"
30;"admin.";"single";"secondary";"no";1018;"yes";"no";"cellular";29;"jan";58;1;-1;0;"unknown";"0"
26;"technician";"married";"secondary";"no";47;"yes";"no";"unknown";9;"may";282;2;-1;0;"unknown";"0"
30;"management";"single";"tertiary";"no";2995;"yes";"no";"cellular";18;"nov";329;1;-1;0;"unknown";"0"
24;"student";"single";"secondary";"no";486;"no";"no";"cellular";26;"feb";281;2;270;2;"other";"0"
34;"management";"single";"tertiary";"no";127;"no";"no";"cellular";27;"aug";63;6;-1;0;"unknown";"0"
41;"admin.";"married";"secondary";"no";4178;"no";"no";"unknown";20;"jun";168;2;-1;0;"unknown";"0"
31;"blue-collar";"married";"secondary";"no";360;"yes";"no";"unknown";23;"may";395;1;-1;0;"unknown";"0"
39;"blue-collar";"married";"secondary";"no";1386;"yes";"yes";"unknown";4;"jun";193;2;-1;0;"unknown";"0"
40;"self-employed";"married";"tertiary";"no";1498;"no";"no";"cellular";4;"feb";62;1;-1;0;"unknown";"0"
39;"admin.";"divorced";"secondary";"no";458;"no";"no";"cellular";21;"nov";744;2;-1;0;"unknown";"0"
41;"technician";"divorced";"secondary";"no";258;"no";"no";"cellular";13;"aug";104;6;-1;0;"unknown";"0"
35;"management";"married";"tertiary";"no";2123;"yes";"no";"cellular";21;"jul";249;3;-1;0;"unknown";"0"
34;"management";"married";"tertiary";"no";11;"yes";"no";"cellular";18;"nov";123;1;124;1;"failure";"0"
29;"admin.";"married";"secondary";"no";22171;"yes";"no";"cellular";18;"may";44;1;355;3;"failure";"0"
58;"management";"married";"tertiary";"no";2729;"no";"no";"unknown";18;"jun";188;1;-1;0;"unknown";"0"
36;"management";"married";"tertiary";"no";86;"yes";"no";"cellular";3;"sep";104;1;380;3;"failure";"0"
40;"services";"married";"secondary";"no";771;"yes";"no";"cellular";15;"may";173;4;-1;0;"unknown";"0"
35;"services";"married";"secondary";"no";586;"yes";"yes";"cellular";17;"apr";96;2;344;2;"failure";"0"
34;"management";"married";"tertiary";"no";53;"yes";"yes";"cellular";29;"aug";256;2;-1;0;"unknown";"0"
45;"entrepreneur";"divorced";"tertiary";"no";0;"yes";"no";"unknown";13;"may";170;1;-1;0;"unknown";"0"
34;"blue-collar";"married";"secondary";"no";2137;"no";"no";"unknown";9;"may";245;4;-1;0;"unknown";"0"
33;"admin.";"single";"secondary";"no";1221;"yes";"no";"unknown";23;"may";245;1;-1;0;"unknown";"0"
48;"blue-collar";"married";"secondary";"no";729;"yes";"no";"telephone";15;"jul";277;1;-1;0;"unknown";"0"
34;"blue-collar";"married";"primary";"no";-78;"yes";"no";"unknown";9;"may";198;1;-1;0;"unknown";"0"
35;"technician";"single";"secondary";"no";103;"yes";"no";"unknown";26;"may";290;2;-1;0;"unknown";"0"
35;"blue-collar";"married";"primary";"no";0;"yes";"no";"unknown";6;"may";154;2;-1;0;"unknown";"0"
39;"blue-collar";"married";"primary";"no";521;"no";"yes";"cellular";10;"jul";149;1;-1;0;"unknown";"0"
27;"management";"single";"tertiary";"no";2489;"no";"no";"cellular";15;"jul";323;2;163;2;"other";"1"
36;"entrepreneur";"married";"primary";"no";177;"yes";"no";"unknown";12;"may";63;5;-1;0;"unknown";"0"
38;"blue-collar";"married";"secondary";"no";1731;"yes";"yes";"cellular";14;"may";162;2;350;4;"failure";"0"
51;"admin.";"married";"secondary";"no";227;"no";"no";"cellular";5;"aug";231;1;-1;0;"unknown";"0"
35;"technician";"married";"secondary";"no";128;"no";"yes";"cellular";29;"jan";456;1;205;2;"other";"0"
37;"blue-collar";"single";"tertiary";"no";1222;"no";"no";"unknown";27;"may";212;2;-1;0;"unknown";"0"
59;"technician";"married";"secondary";"no";4263;"no";"yes";"cellular";20;"nov";426;2;-1;0;"unknown";"0"
38;"technician";"married";"tertiary";"no";1004;"yes";"no";"cellular";16;"apr";444;2;-1;0;"unknown";"0"
46;"blue-collar";"married";"secondary";"no";942;"no";"no";"cellular";18;"nov";240;3;119;2;"failure";"0"
73;"retired";"married";"unknown";"no";3443;"no";"no";"telephone";4;"sep";770;3;-1;0;"unknown";"1"
24;"technician";"married";"secondary";"no";691;"yes";"no";"unknown";19;"jun";93;2;-1;0;"unknown";"0"
51;"technician";"married";"secondary";"no";180;"yes";"no";"cellular";20;"aug";154;2;-1;0;"unknown";"0"
50;"management";"married";"tertiary";"no";830;"no";"no";"unknown";2;"jul";60;2;-1;0;"unknown";"0"
39;"technician";"married";"secondary";"no";130;"no";"no";"cellular";8;"jul";202;2;-1;0;"unknown";"0"
52;"blue-collar";"married";"secondary";"no";33;"no";"yes";"cellular";13;"may";204;1;331;3;"success";"0"
46;"technician";"married";"secondary";"no";179;"no";"yes";"unknown";18;"jun";129;1;-1;0;"unknown";"0"
34;"services";"single";"secondary";"no";194;"yes";"yes";"cellular";15;"apr";149;1;268;2;"other";"0"
36;"management";"single";"tertiary";"no";0;"yes";"yes";"cellular";7;"aug";122;5;-1;0;"unknown";"0"
46;"blue-collar";"married";"secondary";"no";624;"yes";"no";"cellular";16;"apr";201;1;-1;0;"unknown";"0"
32;"blue-collar";"single";"secondary";"no";3662;"no";"no";"telephone";28;"jan";309;1;-1;0;"unknown";"0"
62;"blue-collar";"married";"secondary";"no";272;"no";"no";"cellular";11;"aug";146;1;286;2;"failure";"1"
36;"management";"married";"tertiary";"no";190;"yes";"no";"cellular";5;"feb";217;1;-1;0;"unknown";"0"
51;"self-employed";"married";"tertiary";"no";126;"yes";"no";"cellular";10;"jul";412;1;-1;0;"unknown";"0"
31;"entrepreneur";"divorced";"tertiary";"no";1767;"no";"no";"telephone";25;"jul";395;6;-1;0;"unknown";"0"
45;"technician";"married";"secondary";"no";1003;"yes";"no";"unknown";4;"jun";71;1;-1;0;"unknown";"0"
43;"technician";"married";"secondary";"no";-330;"yes";"yes";"cellular";8;"may";105;1;-1;0;"unknown";"0"
49;"blue-collar";"married";"secondary";"no";457;"yes";"yes";"unknown";28;"may";189;2;-1;0;"unknown";"0"
60;"retired";"married";"tertiary";"no";3461;"no";"no";"cellular";3;"feb";128;2;-1;0;"unknown";"0"
50;"technician";"married";"secondary";"no";1518;"no";"yes";"cellular";31;"jul";321;2;-1;0;"unknown";"0"
30;"services";"married";"secondary";"no";33;"no";"no";"cellular";18;"nov";36;1;-1;0;"unknown";"0"
46;"blue-collar";"married";"secondary";"no";310;"yes";"no";"cellular";24;"jul";58;2;-1;0;"unknown";"0"
44;"management";"married";"tertiary";"no";-68;"no";"yes";"cellular";25;"aug";121;4;-1;0;"unknown";"0"
45;"technician";"married";"secondary";"no";2776;"yes";"no";"cellular";27;"jul";287;2;181;1;"success";"1"
46;"blue-collar";"married";"secondary";"no";243;"yes";"no";"unknown";3;"jun";310;4;-1;0;"unknown";"0"
42;"unknown";"single";"unknown";"yes";61;"no";"no";"unknown";20;"jun";115;1;-1;0;"unknown";"0"
43;"blue-collar";"single";"primary";"no";0;"no";"no";"unknown";9;"may";71;3;-1;0;"unknown";"0"
46;"management";"divorced";"tertiary";"no";3;"yes";"yes";"cellular";5;"aug";328;1;-1;0;"unknown";"0"
33;"blue-collar";"married";"secondary";"no";983;"no";"no";"unknown";8;"sep";9;1;-1;0;"unknown";"0"
32;"admin.";"single";"secondary";"no";739;"yes";"no";"cellular";20;"nov";91;3;-1;0;"unknown";"0"
50;"blue-collar";"married";"primary";"no";280;"yes";"no";"unknown";18;"jun";61;23;-1;0;"unknown";"0"
46;"services";"married";"secondary";"no";311;"yes";"yes";"cellular";15;"jul";232;3;-1;0;"unknown";"0"
28;"housemaid";"married";"primary";"no";5;"no";"no";"cellular";28;"jan";30;1;-1;0;"unknown";"0"
38;"blue-collar";"divorced";"secondary";"no";1686;"yes";"no";"unknown";19;"jun";9;28;-1;0;"unknown";"0"
44;"blue-collar";"single";"secondary";"no";712;"yes";"yes";"cellular";6;"apr";740;3;-1;0;"unknown";"1"
24;"admin.";"single";"secondary";"no";845;"yes";"no";"unknown";13;"may";105;1;-1;0;"unknown";"0"
28;"student";"single";"secondary";"no";949;"yes";"no";"unknown";28;"may";1730;1;-1;0;"unknown";"1"
29;"blue-collar";"single";"primary";"no";3508;"yes";"no";"cellular";17;"apr";462;1;-1;0;"unknown";"0"
46;"technician";"divorced";"secondary";"no";119;"yes";"no";"unknown";27;"may";106;1;-1;0;"unknown";"0"
77;"retired";"married";"tertiary";"no";0;"no";"no";"cellular";27;"sep";990;4;-1;0;"unknown";"0"
37;"technician";"single";"tertiary";"no";876;"yes";"no";"unknown";23;"may";213;4;-1;0;"unknown";"0"
52;"blue-collar";"single";"primary";"no";210;"yes";"no";"unknown";12;"may";154;1;-1;0;"unknown";"0"
48;"management";"divorced";"tertiary";"no";5978;"no";"no";"cellular";28;"jan";58;1;-1;0;"unknown";"0"
43;"services";"married";"secondary";"no";2478;"yes";"no";"unknown";12;"jun";157;1;-1;0;"unknown";"0"
57;"admin.";"married";"secondary";"no";407;"yes";"yes";"cellular";15;"may";166;3;-1;0;"unknown";"0"
34;"services";"married";"secondary";"no";-211;"yes";"no";"unknown";4;"jun";16;8;-1;0;"unknown";"0"
37;"technician";"single";"secondary";"no";181;"no";"no";"cellular";5;"aug";140;1;-1;0;"unknown";"0"
50;"blue-collar";"married";"secondary";"no";562;"yes";"no";"cellular";8;"apr";280;2;-1;0;"unknown";"0"
34;"management";"married";"tertiary";"no";105;"yes";"no";"unknown";6;"may";314;3;-1;0;"unknown";"0"
